Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
regulation of nitric-oxide synthase biosynthetic process (GO:0051769)	3/14	0.0024528495623385993	0.048854276406909286	0	0	13.457064346233112	80.88375043391294	FCER2;TLR4;TLR2
positive regulation of ERK1 and ERK2 cascade (GO:0070374)	10/172	0.0024887440713650534	0.04916289518024409	0	0	3.0766065210509654	18.44726219905236	CSF1R;CD4;CCL3L1;CCL4L1;CCL5;CCL4;PRKCA;FPR2;CD36;MAP2K7
hydrogen peroxide metabolic process (GO:0042743)	4/29	0.002519749886233855	0.04937070915303732	0	0	7.909090909090909	47.32480183158895	HBG1;HBB;HBD;HBA1
regulation of interleukin-2 production (GO:0032663)	5/48	0.0026367380081808453	0.051246279029966424	0	0	5.7571386517515455	34.18711402313883	CD86;CD4;HOMER3;VSIG4;HAVCR2
regulation of angiogenesis (GO:0045765)	11/203	0.002679773566237538	0.051666034357059736	0	0	2.8583976006855183	16.927496272202134	GRN;STAB1;PDE3B;ITGAX;PROK2;CTSH;PRKCA;GLUL;PIK3R6;HK2;VEGFA
receptor internalization (GO:0031623)	5/49	0.002889011360010871	0.054739751763693195	0	0	5.626006904487917	32.89436741543659	FCER1G;LRP1;MX2;ITGB2;CD36
negative regulation of signal transduction (GO:0009968)	13/267	0.0029331925478701137	0.054739751763693195	0	0	2.5585261144682496	14.920464231483852	PTPN18;TLE1;LRP1;LRRK2;PRKCD;PLEK;PTPRJ;LILRA2;HMGXB4;SOCS1;CCL5;TRIB1;PTPN2
myeloid leukocyte differentiation (GO:0002573)	6/71	0.0029549159353034634	0.054739751763693195	0	0	4.576727840687232	26.656167663174838	CDC42;CSF1R;CD4;TYROBP;OSCAR;VEGFA
regulation of inflammatory response (GO:0050727)	11/206	0.002999508988376334	0.054739751763693195	0	0	2.813987212444796	16.34731469451177	GRN;CCL5;PRKCD;SIRPA;FPR2;AOAH;TNFRSF1B;TLR4;PTPN2;IL17RA;TLR2
regulation of clathrin-dependent endocytosis (GO:2000369)	3/15	0.003020907462477674	0.054739751763693195	0	0	12.335012594458439	71.5701855099893	DGKD;AAK1;UNC119
regulation of lymphocyte activation (GO:0051249)	3/15	0.003020907462477674	0.054739751763693195	0	0	12.335012594458439	71.5701855099893	CD4;CCL5;PAG1
superoxide anion generation (GO:0042554)	3/15	0.003020907462477674	0.054739751763693195	0	0	12.335012594458439	71.5701855099893	NCF1;NCF2;CYBB
negative regulation of leukocyte activation (GO:0002695)	3/15	0.003020907462477674	0.054739751763693195	0	0	12.335012594458439	71.5701855099893	GRN;FCGR2B;HAVCR2
positive regulation of cell migration (GO:0030335)	13/269	0.003126263930084185	0.05622609008584243	0	0	2.53827519379845	14.640559676285845	CSF1R;GRN;SEMA3A;NEDD9;PRKCA;SYNE2;VEGFA;SRGAP2C;CCL5;SNAI1;ITGAX;CTSH;HBEGF
Fc-gamma receptor signaling pathway (GO:0038094)	6/72	0.0031703572453030634	0.056596747860595424	0	0	4.5071527457314255	25.933755770292297	CDC42;FCER1G;PRKCD;FCGR1A;FCGR2B;ACTB
innate immune response (GO:0045087)	14/302	0.003211652817325086	0.05691237713054012	0	0	2.4320667818077144	13.962421406000331	CFD;FCER1G;CLPB;NCF1;NCF2;SLC11A1;RNASE6;CYBB;CFP;TREM1;SIRPB1;TYROBP;TLR4;TLR2
response to cytokine (GO:0034097)	9/150	0.003269252891036334	0.05751021509049317	0	0	3.1766338357729773	18.18049105428147	CSF1R;PTPN18;FLT3;SLC11A1;MX2;PRKCA;TIMP1;MAP2K7;PTPN2
regulation of MAP kinase activity (GO:0043405)	7/97	0.003336911052099868	0.05827504083739624	0	0	3.861181792479502	22.019198995101235	FLT3;LRRK2;PRKCD;PTPRJ;TRIB1;PIK3R6;VEGFA
negative regulation of transport (GO:0051051)	5/51	0.003445148849376793	0.05847555161508971	0	0	5.38084755090809	30.51364662595153	LGALS3;PXK;SIRPA;FCGR2B;TLR2
regulation of tumor necrosis factor production (GO:0032680)	8/124	0.0035053823992703395	0.05847555161508971	0	0	3.4278676988036594	19.37929805508796	TYROBP;SIRPA;PTPRJ;LILRA2;TLR4;CD33;HAVCR2;TLR2
antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)	7/98	0.0035333312754837155	0.05847555161508971	0	0	3.8185554903112156	21.55770904907466	CENPE;ARF1;FCER1G;KIF4A;IFI30;CTSE;FCGR2B
positive regulation of defense response (GO:0031349)	7/98	0.0035333312754837155	0.05847555161508971	0	0	3.8185554903112156	21.55770904907466	GRN;CCL5;CD1D;FPR2;TLR4;IL17RA;TLR2
Fc receptor mediated stimulatory signaling pathway (GO:0002431)	6/74	0.003636110518926797	0.05847555161508971	0	0	4.374141534786504	24.568856232449722	CDC42;FCER1G;PRKCD;FCGR1A;FCGR2B;ACTB
mitotic nuclear division (GO:0140014)	6/74	0.003636110518926797	0.05847555161508971	0	0	4.374141534786504	24.568856232449722	SGO1;TPX2;SPAG5;CDCA8;FLNA;KNSTRN
negative regulation of immune effector process (GO:0002698)	3/16	0.003663338969162722	0.05847555161508971	0	0	11.385584189110638	63.86607120799337	LGALS3;GRN;HAVCR2
negative regulation of receptor signaling pathway via JAK-STAT (GO:0046426)	3/16	0.003663338969162722	0.05847555161508971	0	0	11.385584189110638	63.86607120799337	SOCS1;ADIPOR1;PTPN2
negative regulation of cytokine production (GO:0001818)	10/182	0.0037330668396956695	0.05847555161508971	0	0	2.896243291592129	16.191521032026035	TYROBP;SLC11A1;SIRPA;HOMER3;VSIG4;FCGR2B;TLR4;HDAC9;CD33;HAVCR2
regulation of granulocyte colony-stimulating factor production (GO:0071655)	2/5	0.0038336668693710265	0.05847555161508971	0	0	32.82579564489112	182.64054492806378	LILRA2;HAVCR2
regulation of hippocampal neuron apoptotic process (GO:0110089)	2/5	0.0038336668693710265	0.05847555161508971	0	0	32.82579564489112	182.64054492806378	ITGAM;TYROBP
regulation of neutrophil activation (GO:1902563)	2/5	0.0038336668693710265	0.05847555161508971	0	0	32.82579564489112	182.64054492806378	GRN;FCGR2B
regulation of neutrophil degranulation (GO:0043313)	2/5	0.0038336668693710265	0.05847555161508971	0	0	32.82579564489112	182.64054492806378	ITGAM;ITGB2
regulation of platelet-derived growth factor receptor-beta signaling pathway (GO:2000586)	2/5	0.0038336668693710265	0.05847555161508971	0	0	32.82579564489112	182.64054492806378	LRP1;PTPN2
regulation of postsynaptic density organization (GO:1905874)	2/5	0.0038336668693710265	0.05847555161508971	0	0	32.82579564489112	182.64054492806378	ABI3;LILRB2
regulation of retinal ganglion cell axon guidance (GO:0090259)	2/5	0.0038336668693710265	0.05847555161508971	0	0	32.82579564489112	182.64054492806378	PTPRO;VEGFA
negative regulation of dendritic cell differentiation (GO:2001199)	2/5	0.0038336668693710265	0.05847555161508971	0	0	32.82579564489112	182.64054492806378	TMEM176A;FCGR2B
negative regulation of leukocyte differentiation (GO:1902106)	2/5	0.0038336668693710265	0.05847555161508971	0	0	32.82579564489112	182.64054492806378	TMEM176A;FCGR2B
negative regulation of metallopeptidase activity (GO:1905049)	2/5	0.0038336668693710265	0.05847555161508971	0	0	32.82579564489112	182.64054492806378	LRP1;TIMP1
positive regulation of natural killer cell chemotaxis (GO:2000503)	2/5	0.0038336668693710265	0.05847555161508971	0	0	32.82579564489112	182.64054492806378	CCL5;CCL4
positive regulation of lymphocyte proliferation (GO:0050671)	6/75	0.003887163128864627	0.05891863610417454	0	0	4.310527477378062	23.923753634758846	CD86;VCAM1;CCL5;CD1D;LILRB2;TNFSF13B
antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)	7/100	0.0039524493012687454	0.05953376760036048	0	0	3.736052969985499	20.673149537617856	CENPE;ARF1;FCER1G;KIF4A;IFI30;CTSE;FCGR2B
positive regulation of interleukin-6 production (GO:0032755)	6/76	0.004150829195330449	0.062133530190971314	0	0	4.248730964467005	23.301940465703062	TYROBP;LILRB2;LILRA2;TLR4;IL17RA;TLR2
regulation of establishment of endothelial barrier (GO:1903140)	3/17	0.004382961276740455	0.06466807264369161	0	0	10.571788413098236	57.405135557316896	S1PR3;VCL;VEGFA
negative regulation of phagocytosis (GO:0050765)	3/17	0.004382961276740455	0.06466807264369161	0	0	10.571788413098236	57.405135557316896	SIRPA;FCGR2B;TLR2
positive regulation of vasculature development (GO:1904018)	7/102	0.004408226610797887	0.06466807264369161	0	0	3.657024239989286	19.83673368221776	GRN;ITGAX;CTSH;PRKCA;PIK3R6;HK2;VEGFA
positive regulation of tumor necrosis factor production (GO:0032760)	6/77	0.00442748215195399	0.06466807264369161	0	0	4.188675198398513	22.70230215539659	TYROBP;PTPRJ;LILRA2;TLR4;HAVCR2;TLR2
cellular response to insulin stimulus (GO:0032869)	8/129	0.00445518372417044	0.06468067936898049	0	0	3.285376960701636	17.7860024729822	KAT2B;PDE3B;ATP6V1B2;ZNF106;HDAC9;RAB8A;USF1;PTPN2
sister chromatid segregation (GO:0000819)	4/34	0.004549002066358812	0.06564727532889064	0	0	6.589225589225589	35.53468806149849	SGO1;SPAG5;CDCA8;KNSTRN
antigen processing and presentation of exogenous peptide antigen (GO:0002478)	7/103	0.0046504762394182315	0.066712188910702	0	0	3.6187446988973706	19.43550209097824	CENPE;ARF1;FCER1G;KIF4A;IFI30;CTSE;FCGR2B
oxoacid metabolic process (GO:0043436)	4/35	0.005056226902474513	0.07167945197037398	0	0	6.376344086021505	33.71259036507593	SULT1A1;SULT1A4;SULT1A3;SULT1A2
peptidyl-tyrosine dephosphorylation (GO:0035335)	4/35	0.005056226902474513	0.07167945197037398	0	0	6.376344086021505	33.71259036507593	PTPN18;PTPRO;PTPRJ;PTPN2
chemokine-mediated signaling pathway (GO:0070098)	5/56	0.005165881424178513	0.07177826139096906	0	0	4.852072474559444	25.54945874468919	CCL3L1;CCL4L1;CCL5;CCL4;CXCL3
positive regulation of interleukin-1 beta production (GO:0032731)	5/56	0.005165881424178513	0.07177826139096906	0	0	4.852072474559444	25.54945874468919	TYROBP;MNDA;CD36;LILRA2;TLR4
leukocyte tethering or rolling (GO:0050901)	3/18	0.005182330905406065	0.07177826139096906	0	0	9.866498740554157	51.922452998319756	VCAM1;ITGB7;ADD2
positive regulation of interleukin-4 production (GO:0032753)	3/18	0.005182330905406065	0.07177826139096906	0	0	9.866498740554157	51.922452998319756	CD86;FCER1G;HAVCR2
positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	8/134	0.005591446155998749	0.07597646463136347	0	0	3.1541950113378685	16.35928706061717	CSF1R;FLT3;CCL5;UNC119;NEDD9;PTPRJ;FCGR1A;VEGFA
retina homeostasis (GO:0001895)	4/36	0.005600000447948342	0.07597646463136347	0	0	6.1767676767676765	32.02646999661146	POTEJ;POTEE;POTEF;ACTB
cellular response to bacterial lipopeptide (GO:0071221)	2/6	0.005674590719354948	0.07597646463136347	0	0	24.618090452261306	127.31877763874884	CD36;TLR2
regulation of macromolecule biosynthetic process (GO:0010556)	2/6	0.005674590719354948	0.07597646463136347	0	0	24.618090452261306	127.31877763874884	MITF;TNFRSF1B
regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell (GO:2001188)	2/6	0.005674590719354948	0.07597646463136347	0	0	24.618090452261306	127.31877763874884	LGALS3;HAVCR2
regulation of translational elongation (GO:0006448)	2/6	0.005674590719354948	0.07597646463136347	0	0	24.618090452261306	127.31877763874884	EIF5A;EIF5AL1
receptor metabolic process (GO:0043112)	5/58	0.005999429457846371	0.07814786223505374	0	0	4.6684977310723665	23.884458780245645	FCER1G;LRP1;MX2;ITGB2;CD36
regulation of lymphocyte proliferation (GO:0050670)	3/19	0.006063755285458526	0.07814786223505374	0	0	9.249370277078086	47.22197537372983	LGALS3;TNFSF9;TNFRSF1B
ethanol metabolic process (GO:0006067)	3/19	0.006063755285458526	0.07814786223505374	0	0	9.249370277078086	47.22197537372983	SULT1A1;SULT1A3;SULT1A2
leukocyte adhesion to vascular endothelial cell (GO:0061756)	3/19	0.006063755285458526	0.07814786223505374	0	0	9.249370277078086	47.22197537372983	VCAM1;ITGB7;ADD2
mitochondrion localization (GO:0051646)	3/19	0.006063755285458526	0.07814786223505374	0	0	9.249370277078086	47.22197537372983	LRRK2;MFN2;TRAK2
myeloid cell activation involved in immune response (GO:0002275)	3/19	0.006063755285458526	0.07814786223505374	0	0	9.249370277078086	47.22197537372983	FCER1G;TYROBP;LILRA2
negative regulation of T cell receptor signaling pathway (GO:0050860)	3/19	0.006063755285458526	0.07814786223505374	0	0	9.249370277078086	47.22197537372983	LGALS3;PTPRJ;PTPN2
regulation of actin cytoskeleton reorganization (GO:2000249)	4/37	0.006181441490037608	0.07882155550788696	0	0	5.989286807468626	30.462733222986117	CDC42;CSF1R;ABI3;STAP1
positive regulation of calcium ion transport (GO:0051928)	4/37	0.006181441490037608	0.07882155550788696	0	0	5.989286807468626	30.462733222986117	LGALS3;CCL5;CCL4;LILRA2
regulation of interleukin-6 production (GO:0032675)	7/110	0.006637503182457075	0.08419148773537659	0	0	3.3716000889350033	16.908639898706138	TYROBP;SIRPA;LILRB2;LILRA2;TLR4;IL17RA;TLR2
cellular response to chemokine (GO:1990869)	5/60	0.006923314174375555	0.08735700083897951	0	0	4.498273878020713	22.36928937265944	CCL3L1;CCL4L1;CCL5;CCL4;CXCL3
regulation of smooth muscle cell migration (GO:0014910)	3/20	0.007029303943748059	0.08777524613695763	0	0	8.704845162246258	43.15572873971548	LRP1;CCL5;TRIB1
toll-like receptor 4 signaling pathway (GO:0034142)	3/20	0.007029303943748059	0.08777524613695763	0	0	8.704845162246258	43.15572873971548	ITGAM;ITGB2;TLR4
B cell activation (GO:0042113)	6/85	0.007153138313817348	0.08886115121804025	0	0	3.762963438925657	18.5898073849205	CD86;VCAM1;FLT3;PTPRJ;HDAC9;PTPN2
phosphatidylinositol metabolic process (GO:0046488)	7/112	0.007306369885518348	0.08939559613674218	0	0	3.307039864291773	16.267357943904514	CSF1R;ARF1;PITPNM1;PLEK;INPPL1;PLCB2;PIK3R6
B cell differentiation (GO:0030183)	5/61	0.007420621747453997	0.08939559613674218	0	0	4.417721518987341	21.66226403440143	VCAM1;FLT3;PTPRJ;HDAC9;PTPN2
pattern recognition receptor signaling pathway (GO:0002221)	5/61	0.007420621747453997	0.08939559613674218	0	0	4.417721518987341	21.66226403440143	UNC93B1;CD36;TLR4;CTSB;TLR2
regulation of intracellular transport (GO:0032386)	4/39	0.007461630043029478	0.08939559613674218	0	0	5.646464646464646	27.65627872496984	SPAG5;LRRK2;MX2;LCP1
regulation of protein tyrosine kinase activity (GO:0061097)	4/39	0.007461630043029478	0.08939559613674218	0	0	5.646464646464646	27.65627872496984	CSF1R;NEDD9;UNC119;FCGR1A
response to interleukin-1 (GO:0070555)	6/86	0.007563494617734431	0.08939559613674218	0	0	3.715736040609137	18.149222656990997	CCL3L1;CCL4L1;CCL5;CCL4;SIRPA;PRKCA
cellular ion homeostasis (GO:0006873)	2/7	0.007839727712564304	0.08939559613674218	0	0	19.693467336683415	95.48478421013068	P2RY2;SLC4A1
regulation of dopamine metabolic process (GO:0042053)	2/7	0.007839727712564304	0.08939559613674218	0	0	19.693467336683415	95.48478421013068	ITGAM;ITGB2
regulation of glial cell apoptotic process (GO:0034350)	2/7	0.007839727712564304	0.08939559613674218	0	0	19.693467336683415	95.48478421013068	PRKCD;PRKCA
chemical homeostasis within a tissue (GO:0048875)	2/7	0.007839727712564304	0.08939559613674218	0	0	19.693467336683415	95.48478421013068	CTSH;VEGFA
complement activation, alternative pathway (GO:0006957)	2/7	0.007839727712564304	0.08939559613674218	0	0	19.693467336683415	95.48478421013068	CFD;CFP
regulation of metallopeptidase activity (GO:1905048)	2/7	0.007839727712564304	0.08939559613674218	0	0	19.693467336683415	95.48478421013068	LRP1;TIMP1
glycerol transport (GO:0015793)	2/7	0.007839727712564304	0.08939559613674218	0	0	19.693467336683415	95.48478421013068	AQP9;AQP3
response to host defenses (GO:0052200)	2/7	0.007839727712564304	0.08939559613674218	0	0	19.693467336683415	95.48478421013068	MRC1;TLR2
surfactant homeostasis (GO:0043129)	2/7	0.007839727712564304	0.08939559613674218	0	0	19.693467336683415	95.48478421013068	CTSH;VEGFA
modulation by symbiont of host defense response (GO:0052031)	2/7	0.007839727712564304	0.08939559613674218	0	0	19.693467336683415	95.48478421013068	MRC1;TLR2
negative regulation of ruffle assembly (GO:1900028)	2/7	0.007839727712564304	0.08939559613674218	0	0	19.693467336683415	95.48478421013068	ABI3;STAP1
positive regulation of cytokine production (GO:0001819)	14/335	0.007863844971364872	0.08939559613674218	0	0	2.178312591803464	10.554969247885985	CD86;CSF1R;XRCC6;FCER1G;SLC11A1;LILRB2;LILRA2;IL17RA;CD4;TYROBP;TLR4;POLR2K;HAVCR2;TLR2
positive regulation of interleukin-1 production (GO:0032732)	5/62	0.00794228499883975	0.08986341242818684	0	0	4.339995558516544	20.98628401959246	TYROBP;MNDA;CD36;LILRA2;TLR4
negative regulation of cell motility (GO:2000146)	7/114	0.008023877416940361	0.09036235782629098	0	0	3.244893105990345	15.657691426070345	SRGAP2C;JAG1;MITF;PTPRJ;SRGAP2;SRGAP2B;VCL
regulation of nitric oxide biosynthetic process (GO:0045428)	4/40	0.008162440543859539	0.09107167458658096	0	0	5.489337822671156	26.393900366855444	HBB;SIRPA;CD36;TLR4
lymphocyte migration (GO:0072676)	4/40	0.008162440543859539	0.09107167458658096	0	0	5.489337822671156	26.393900366855444	CCL3L1;CCL4L1;CCL5;CCL4
positive regulation of gene expression (GO:0010628)	18/482	0.0087028045730115	0.09665326737768534	0	0	1.9433110669795992	9.219281350450352	TLE1;WBP2;SLC11A1;RAB27A;DDX21;MITF;PLD1;ACTB;VEGFA;KAT2B;TYROBP;ITGAX;CTSH;STAP1;CD36;TLR4;POLR2K;TLR2
positive regulation of angiogenesis (GO:0045766)	7/116	0.00879203371569362	0.09719633603129185	0	0	3.185026962672456	15.077628527071921	GRN;ITGAX;CTSH;PRKCA;PIK3R6;HK2;VEGFA
carbohydrate catabolic process (GO:0016052)	4/41	0.008905042556493468	0.09799613041620665	0	0	5.340704340704341	25.214199984236778	PGAM1;MAN2B1;HK2;HK1
regulation of macrophage chemotaxis (GO:0010758)	3/22	0.009219927074508227	0.09875566333139922	0	0	7.787750232003182	36.496420409695254	CSF1R;CCL5;STAP1
negative regulation of B cell activation (GO:0050869)	3/22	0.009219927074508227	0.09875566333139922	0	0	7.787750232003182	36.496420409695254	TYROBP;MNDA;FCGR2B
negative regulation of interleukin-2 production (GO:0032703)	3/22	0.009219927074508227	0.09875566333139922	0	0	7.787750232003182	36.496420409695254	HOMER3;VSIG4;HAVCR2
negative regulation of lymphocyte activation (GO:0051250)	3/22	0.009219927074508227	0.09875566333139922	0	0	7.787750232003182	36.496420409695254	LGALS3;FCGR2B;PAG1
negative regulation of phosphate metabolic process (GO:0045936)	3/22	0.009219927074508227	0.09875566333139922	0	0	7.787750232003182	36.496420409695254	CDKN2C;PLEK;STAP1
osteoclast differentiation (GO:0030316)	3/22	0.009219927074508227	0.09875566333139922	0	0	7.787750232003182	36.496420409695254	CSF1R;TYROBP;OSCAR
positive regulation of cytosolic calcium ion concentration (GO:0007204)	8/147	0.0095783930306229	0.10205700028123671	0	0	2.8572896784613127	13.281383727741094	GPR65;C3AR1;FPR1;LPAR1;PROK2;S1PR3;FPR2;CD36
negative regulation of response to external stimulus (GO:0032102)	7/118	0.00961283778582603	0.10205700028123671	0	0	3.127318157852509	14.525316434387253	PRKCD;SIRPA;FPR2;AOAH;TRIB1;LILRA2;PTPN2
ERBB signaling pathway (GO:0038127)	5/66	0.010283826773522145	0.10669616639333587	0	0	4.054575638099191	18.55853400982517	PTPN18;DGKD;PRKCA;CBL;HBEGF
regulation of RNA biosynthetic process (GO:2001141)	2/8	0.010315438493629567	0.10669616639333587	0	0	16.41038525963149	75.06296677596661	MITF;TNFRSF1B
negative regulation of glial cell apoptotic process (GO:0034351)	2/8	0.010315438493629567	0.10669616639333587	0	0	16.41038525963149	75.06296677596661	PRKCD;PRKCA
positive regulation of homotypic cell-cell adhesion (GO:0034112)	2/8	0.010315438493629567	0.10669616639333587	0	0	16.41038525963149	75.06296677596661	CCL5;PLAUR
positive regulation of isomerase activity (GO:0010912)	2/8	0.010315438493629567	0.10669616639333587	0	0	16.41038525963149	75.06296677596661	ITGAM;ITGB2
positive regulation of leukocyte differentiation (GO:1902107)	2/8	0.010315438493629567	0.10669616639333587	0	0	16.41038525963149	75.06296677596661	LGALS3;XRCC6
regulation of interleukin-4 production (GO:0032673)	3/23	0.01044804634556517	0.10696877150584039	0	0	7.397984886649874	33.744726384963215	CD86;FCER1G;HAVCR2
regulation of mononuclear cell migration (GO:0071675)	3/23	0.01044804634556517	0.10696877150584039	0	0	7.397984886649874	33.744726384963215	CSF1R;LGALS3;CCL5
regulated exocytosis (GO:0045055)	9/180	0.010479839867637383	0.10696877150584039	0	0	2.615291425494683	11.921287821610557	CFD;PLEK;F13A1;FLNA;QSOX1;CD36;TIMP1;VCL;VEGFA
substantia nigra development (GO:0021762)	4/43	0.010519335621113764	0.10696877150584039	0	0	5.066304066304066	23.074685674999174	CDC42;POTEE;PADI2;ACTB
negative regulation of inflammatory response (GO:0050728)	10/212	0.010565876776528727	0.10699060097241274	0	0	2.4623000761614624	11.203774716246937	GRN;HRH2;PRKCD;SIRPA;FPR2;AOAH;ADRB2;TNFRSF1B;FCGR1A;PTPN2
vascular endothelial growth factor receptor signaling pathway (GO:0048010)	5/67	0.010935682176117173	0.11027194160854556	0	0	3.9889750918742344	18.013111523717154	CDC42;NCF1;NCF2;CYBB;VEGFA
lymphocyte chemotaxis (GO:0048247)	4/44	0.01139278674913049	0.1139278674913049	0	0	4.9393939393939394	22.10267584908062	CCL3L1;CCL4L1;CCL5;CCL4
positive regulation of biosynthetic process (GO:0009891)	4/44	0.01139278674913049	0.1139278674913049	0	0	4.9393939393939394	22.10267584908062	CCL5;RAB27A;CD36;TLR4
negative regulation of MAPK cascade (GO:0043409)	6/94	0.011478234724776147	0.1143080400277294	0	0	3.3765574526995845	15.084104122277342	PRKCD;CNKSR3;SIRPA;PTPRJ;TLR4;PTPN2
actin filament organization (GO:0007015)	8/152	0.011571719233741699	0.11476478746221191	0	0	2.7573696145124718	12.295638195314353	CDC42;GAS2L3;MARCKS;INPPL1;NEDD9;FLNA;LCP1;MYO1F
canonical glycolysis (GO:0061621)	3/24	0.011766399241020235	0.11527244784901938	0	0	7.045340050377834	31.29897482573702	PGAM1;HK2;HK1
glucose catabolic process to pyruvate (GO:0061718)	3/24	0.011766399241020235	0.11527244784901938	0	0	7.045340050377834	31.29897482573702	PGAM1;HK2;HK1
positive regulation of neuron apoptotic process (GO:0043525)	3/24	0.011766399241020235	0.11527244784901938	0	0	7.045340050377834	31.29897482573702	GRN;ITGAM;TYROBP
regulation of interleukin-23 production (GO:0032667)	2/9	0.0130884971864513	0.126466907149396	0	0	14.06532663316583	60.9875588530386	TLR4;IL17RA
positive regulation of NLRP3 inflammasome complex assembly (GO:1900227)	2/9	0.0130884971864513	0.126466907149396	0	0	14.06532663316583	60.9875588530386	CD36;TLR4
glycolytic process through glucose-6-phosphate (GO:0061620)	3/25	0.013176020278582692	0.126466907149396	0	0	6.72475383558507	29.1138583903637	PGAM1;HK2;HK1
